--------------------------------------------------
port_num : 8889
world_size : 2
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
pretrained : ./checkpoints/MoCo_ResNet50_200_0199.pth.tar
model_type : key
num_classes : 1000
epochs : 100
schedule : [60, 80]
lr : 30
momentum : 0.9
weight_decay : 0
save : True
save_name : ResNet50_200_0199_k
save_freq : 1
print_freq : 100
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,54.00,30.000000,2.428000,00:17:58,1.986095,00:01:01,
001,56.70,30.000000,2.068314,00:17:55,1.879103,00:00:59,
002,57.95,30.000000,1.965219,00:17:58,1.821399,00:00:59,
003,58.75,30.000000,1.901048,00:18:01,1.775266,00:01:00,
004,59.55,30.000000,1.856063,00:17:55,1.759475,00:01:01,
005,59.93,30.000000,1.816517,00:17:59,1.747944,00:01:00,
006,60.18,30.000000,1.789644,00:17:55,1.727375,00:01:02,
007,60.75,30.000000,1.762575,00:18:00,1.701276,00:01:03,
008,60.66,30.000000,1.744301,00:17:55,1.708893,00:01:01,
009,61.21,30.000000,1.726288,00:18:00,1.697581,00:01:02,
010,61.21,30.000000,1.708006,00:18:05,1.688339,00:01:04,
011,61.29,30.000000,1.692787,00:17:56,1.692403,00:01:04,
012,61.59,30.000000,1.679984,00:17:51,1.683109,00:01:04,
013,61.58,30.000000,1.667293,00:17:58,1.685852,00:01:07,
014,61.50,30.000000,1.656768,00:17:55,1.683237,00:01:04,
015,61.82,30.000000,1.647147,00:18:00,1.672484,00:01:04,
016,61.93,30.000000,1.637594,00:17:53,1.678137,00:01:03,
017,62.01,30.000000,1.629476,00:17:51,1.675938,00:01:04,
018,62.05,30.000000,1.620666,00:17:54,1.668348,00:01:06,
019,61.82,30.000000,1.617214,00:17:52,1.682394,00:01:04,
020,62.37,30.000000,1.608071,00:17:54,1.665073,00:01:07,
021,62.17,30.000000,1.600674,00:18:00,1.676162,00:01:06,
022,62.43,30.000000,1.595879,00:18:00,1.665194,00:01:05,
023,62.38,30.000000,1.588927,00:17:54,1.676376,00:01:04,
024,62.35,30.000000,1.584724,00:18:00,1.678647,00:01:08,
025,62.25,30.000000,1.578250,00:17:52,1.684095,00:01:05,
026,62.26,30.000000,1.574196,00:17:57,1.680956,00:01:06,
027,62.65,30.000000,1.570113,00:18:08,1.663018,00:01:05,
028,62.49,30.000000,1.566579,00:17:51,1.670877,00:01:06,
029,62.46,30.000000,1.562951,00:17:54,1.684583,00:01:05,
030,62.71,30.000000,1.555132,00:17:56,1.663083,00:01:05,
031,62.67,30.000000,1.554168,00:17:48,1.664873,00:01:06,
032,62.63,30.000000,1.548768,00:17:54,1.677244,00:01:04,
033,62.53,30.000000,1.545545,00:17:53,1.658231,00:01:06,
034,62.78,30.000000,1.544576,00:17:55,1.678220,00:01:05,
035,62.81,30.000000,1.537370,00:17:46,1.681292,00:01:05,
036,62.70,30.000000,1.535706,00:17:52,1.676617,00:01:05,
037,62.92,30.000000,1.533210,00:17:56,1.672076,00:01:05,
038,62.69,30.000000,1.532102,00:17:53,1.672548,00:01:03,
039,62.81,30.000000,1.529582,00:17:53,1.657900,00:01:05,
040,63.01,30.000000,1.523922,00:17:54,1.667743,00:01:06,
041,62.70,30.000000,1.523535,00:17:51,1.682772,00:01:06,
042,62.66,30.000000,1.520357,00:17:53,1.689054,00:01:06,
043,63.22,30.000000,1.517770,00:18:10,1.670758,00:01:05,
044,62.72,30.000000,1.519060,00:18:03,1.688206,00:01:07,
045,62.78,30.000000,1.516455,00:17:55,1.682352,00:01:05,
046,62.94,30.000000,1.513770,00:17:57,1.671806,00:01:06,
047,62.92,30.000000,1.507958,00:17:57,1.678330,00:01:06,
048,62.85,30.000000,1.506223,00:17:58,1.678712,00:01:05,
049,63.01,30.000000,1.504966,00:17:53,1.680116,00:01:06,
050,62.97,30.000000,1.504732,00:17:53,1.676561,00:01:05,
051,63.03,30.000000,1.501834,00:18:02,1.676122,00:01:05,
052,62.84,30.000000,1.499976,00:18:01,1.681021,00:01:05,
053,62.94,30.000000,1.499302,00:17:53,1.685426,00:01:04,
054,62.93,30.000000,1.495929,00:18:01,1.682817,00:01:06,
055,63.03,30.000000,1.494803,00:17:56,1.682331,00:01:07,
056,63.01,30.000000,1.491981,00:17:58,1.689962,00:01:05,
057,63.01,30.000000,1.491512,00:17:51,1.686764,00:01:07,
058,63.18,30.000000,1.488247,00:17:58,1.681786,00:01:05,
059,63.15,30.000000,1.490001,00:18:01,1.685231,00:01:05,
060,67.03,3.000000,1.262975,00:17:50,1.443039,00:01:04,
061,66.99,3.000000,1.246945,00:17:50,1.435855,00:01:04,
062,67.04,3.000000,1.241889,00:17:58,1.431873,00:01:06,
063,67.03,3.000000,1.240997,00:17:50,1.429704,00:01:05,
064,67.01,3.000000,1.237772,00:17:56,1.426814,00:01:05,
065,66.98,3.000000,1.236231,00:18:01,1.427433,00:01:06,
066,67.00,3.000000,1.234278,00:17:56,1.426023,00:01:05,
067,67.08,3.000000,1.233429,00:17:56,1.424138,00:01:03,
068,66.97,3.000000,1.231701,00:17:48,1.424192,00:01:05,
069,67.03,3.000000,1.230408,00:17:54,1.421998,00:01:05,
070,67.10,3.000000,1.230110,00:17:54,1.419994,00:01:06,
071,67.08,3.000000,1.228456,00:17:55,1.419229,00:01:06,
072,67.08,3.000000,1.227313,00:17:52,1.418760,00:01:07,
073,67.04,3.000000,1.228786,00:17:51,1.417796,00:01:05,
074,67.01,3.000000,1.228163,00:17:58,1.418705,00:01:04,
075,67.08,3.000000,1.226270,00:17:51,1.417018,00:01:03,
076,67.04,3.000000,1.225262,00:17:59,1.417694,00:01:06,
077,67.04,3.000000,1.226447,00:17:49,1.416931,00:01:05,
078,67.02,3.000000,1.224027,00:18:01,1.416657,00:01:05,
079,66.98,3.000000,1.223982,00:18:00,1.416171,00:01:06,
080,67.44,0.300000,1.205222,00:18:03,1.395256,00:01:05,
081,67.44,0.300000,1.203324,00:17:45,1.396102,00:01:07,
082,67.42,0.300000,1.205213,00:17:52,1.395111,00:01:05,
083,67.41,0.300000,1.203989,00:17:59,1.395237,00:01:05,
084,67.43,0.300000,1.204092,00:18:02,1.396321,00:01:06,
085,67.41,0.300000,1.203350,00:17:54,1.394705,00:01:06,
086,67.37,0.300000,1.201838,00:17:47,1.394261,00:01:05,
087,67.42,0.300000,1.203430,00:17:49,1.394825,00:01:06,
088,67.46,0.300000,1.201246,00:17:51,1.393942,00:01:05,
089,67.47,0.300000,1.201745,00:17:59,1.393601,00:01:06,
090,67.47,0.300000,1.203649,00:17:56,1.394130,00:01:05,
091,67.43,0.300000,1.201887,00:17:57,1.393218,00:01:06,
092,67.43,0.300000,1.201409,00:17:53,1.394795,00:01:06,
093,67.46,0.300000,1.202481,00:17:46,1.393225,00:01:06,
094,67.43,0.300000,1.201075,00:17:57,1.394874,00:01:07,
095,67.50,0.300000,1.200392,00:17:50,1.393354,00:01:05,
096,67.44,0.300000,1.200189,00:17:56,1.393646,00:01:04,
097,67.46,0.300000,1.199467,00:17:54,1.393265,00:01:05,
098,67.50,0.300000,1.202103,00:17:52,1.393721,00:01:04,
099,67.49,0.300000,1.202010,00:17:24,1.394045,00:00:36,
