--------------------------------------------------
port_num : 9999
world_size : 8
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
moco_dim : 128
moco_k : 65536
moco_m : 0.999
moco_t : 0.2
start_epoch : 0
epochs : 200
warmup_epochs : 0
min_lr : 1e-08
lr : 0.03
momentum : 0.9
weight_decay : 0.0001
resume : 
save : True
save_name : MoCo_ResNet50_200
save_freq : 1
print_freq : 200
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,2.51,0.029998,9.787692,00:17:53,9.187658,00:00:41,
001,16.86,0.029993,8.636519,00:17:59,8.146845,00:00:40,
002,29.77,0.029983,8.039209,00:17:59,7.837474,00:00:40,
003,39.79,0.029970,7.797971,00:17:57,7.646703,00:00:40,
004,46.67,0.029954,7.647577,00:17:56,7.534696,00:00:40,
005,52.44,0.029933,7.537394,00:17:57,7.443972,00:00:40,
006,56.24,0.029909,7.450096,00:17:57,7.370505,00:00:40,
007,58.52,0.029882,7.379812,00:17:57,7.323409,00:00:40,
008,62.86,0.029850,7.321247,00:17:57,7.269028,00:00:39,
009,65.68,0.029815,7.268911,00:17:57,7.201055,00:00:40,
010,65.68,0.029777,7.225554,00:17:57,7.202122,00:00:40,
011,68.34,0.029734,7.191988,00:17:56,7.150079,00:00:39,
012,68.46,0.029688,7.162045,00:17:58,7.151597,00:00:40,
013,70.71,0.029639,7.136796,00:17:57,7.113634,00:00:40,
014,71.93,0.029586,7.114179,00:17:56,7.084746,00:00:40,
015,70.61,0.029529,7.094929,00:17:57,7.082908,00:00:40,
016,73.38,0.029468,7.078489,00:17:57,7.041480,00:00:39,
017,73.70,0.029404,7.065088,00:17:56,7.031380,00:00:39,
018,74.48,0.029337,7.050675,00:17:56,7.000306,00:00:39,
019,73.42,0.029266,7.038793,00:17:56,7.012520,00:00:40,
020,74.15,0.029191,7.027439,00:17:58,6.998594,00:00:40,
021,73.05,0.029113,7.016757,00:17:57,7.017703,00:00:40,
022,73.86,0.029032,7.007905,00:17:57,6.994160,00:00:40,
