--------------------------------------------------
port_num : 8899
world_size : 2
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
pretrained : ./checkpoints/MoCo_ResNet50_200_0199.pth.tar
model_type : query
num_classes : 1000
epochs : 100
schedule : [60, 80]
lr : 30
momentum : 0.9
weight_decay : 0
save : True
save_name : ResNet50_200_0199_q
save_freq : 1
print_freq : 100
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,54.60,30.000000,2.428536,00:17:50,1.972335,00:00:55,
001,56.56,30.000000,2.066970,00:17:55,1.872309,00:00:55,
002,57.79,30.000000,1.965431,00:17:58,1.824532,00:00:57,
003,59.06,30.000000,1.898775,00:18:02,1.769403,00:00:57,
004,59.43,30.000000,1.855087,00:17:55,1.746630,00:00:56,
005,59.91,30.000000,1.819964,00:17:59,1.735038,00:00:57,
006,60.48,30.000000,1.791746,00:17:52,1.719322,00:00:57,
007,60.62,30.000000,1.765424,00:18:03,1.721312,00:00:57,
008,60.83,30.000000,1.743342,00:18:02,1.711507,00:00:56,
009,61.03,30.000000,1.724916,00:18:01,1.695921,00:00:57,
010,61.27,30.000000,1.710302,00:17:59,1.689906,00:00:57,
011,61.26,30.000000,1.693710,00:18:07,1.700783,00:00:56,
012,61.38,30.000000,1.679760,00:18:01,1.686920,00:00:55,
013,61.54,30.000000,1.667634,00:18:00,1.691756,00:00:56,
014,61.75,30.000000,1.656434,00:18:05,1.674029,00:00:57,
015,61.56,30.000000,1.647751,00:17:53,1.696708,00:00:57,
016,62.07,30.000000,1.640042,00:18:03,1.674184,00:00:58,
017,61.90,30.000000,1.629925,00:18:07,1.666985,00:00:57,
018,61.88,30.000000,1.619727,00:18:01,1.682131,00:00:55,
019,62.14,30.000000,1.613201,00:18:09,1.671707,00:00:55,
020,61.65,30.000000,1.607544,00:17:59,1.683338,00:00:53,
021,62.18,30.000000,1.602041,00:18:05,1.670365,00:00:54,
022,62.10,30.000000,1.595366,00:18:02,1.682627,00:00:56,
023,62.43,30.000000,1.590590,00:18:13,1.665796,00:00:54,
024,62.11,30.000000,1.584476,00:18:08,1.676490,00:00:54,
025,62.52,30.000000,1.580835,00:18:05,1.667795,00:00:57,
026,62.30,30.000000,1.574452,00:18:06,1.678254,00:00:53,
027,62.55,30.000000,1.569366,00:18:00,1.668257,00:00:53,
028,62.53,30.000000,1.563916,00:18:18,1.680347,00:00:53,
029,62.61,30.000000,1.561069,00:18:09,1.666091,00:00:55,
030,62.71,30.000000,1.555814,00:18:02,1.662435,00:00:54,
031,62.59,30.000000,1.553299,00:17:59,1.673010,00:00:54,
032,62.80,30.000000,1.549016,00:18:08,1.664724,00:00:54,
033,62.65,30.000000,1.544617,00:18:05,1.682109,00:00:54,
034,62.52,30.000000,1.544131,00:18:08,1.681907,00:00:56,
035,62.73,30.000000,1.538909,00:18:10,1.673947,00:00:55,
036,62.32,30.000000,1.540275,00:17:58,1.694076,00:00:57,
037,62.76,30.000000,1.533160,00:17:59,1.677198,00:00:58,
038,62.70,30.000000,1.529606,00:18:05,1.686414,00:00:59,
039,62.66,30.000000,1.527417,00:18:04,1.677842,00:00:57,
040,62.82,30.000000,1.524874,00:18:01,1.682154,00:00:56,
041,62.79,30.000000,1.523808,00:17:56,1.667312,00:00:58,
042,62.65,30.000000,1.518470,00:17:58,1.683439,00:00:58,
043,62.75,30.000000,1.517271,00:18:05,1.672227,00:00:56,
044,62.95,30.000000,1.517110,00:18:04,1.678097,00:00:56,
045,62.75,30.000000,1.510958,00:17:57,1.680945,00:00:59,
046,62.83,30.000000,1.511004,00:18:00,1.684865,00:00:58,
047,63.01,30.000000,1.507746,00:17:57,1.677199,00:00:59,
048,62.94,30.000000,1.507262,00:17:50,1.672322,00:00:57,
049,62.97,30.000000,1.504045,00:18:03,1.669703,00:01:00,
050,62.97,30.000000,1.503553,00:17:53,1.681227,00:00:59,
051,63.13,30.000000,1.501856,00:18:00,1.667755,00:00:58,
052,62.99,30.000000,1.499359,00:18:03,1.688881,00:00:59,
053,63.09,30.000000,1.501408,00:17:57,1.674780,00:00:59,
054,62.75,30.000000,1.495705,00:17:58,1.699630,00:00:58,
055,62.74,30.000000,1.493031,00:18:00,1.696313,00:00:59,
056,63.05,30.000000,1.492139,00:17:58,1.675866,00:00:57,
057,63.10,30.000000,1.493639,00:18:01,1.672713,00:00:59,
058,63.07,30.000000,1.487714,00:18:04,1.686998,00:00:57,
059,63.16,30.000000,1.490321,00:18:04,1.668929,00:00:58,
060,66.79,3.000000,1.259803,00:17:58,1.443516,00:00:59,
061,66.91,3.000000,1.247314,00:17:58,1.438128,00:00:58,
062,66.94,3.000000,1.240236,00:17:58,1.431641,00:01:00,
063,66.95,3.000000,1.241038,00:17:56,1.429807,00:01:01,
064,66.87,3.000000,1.234507,00:18:01,1.428373,00:00:58,
065,66.90,3.000000,1.235620,00:17:59,1.425975,00:00:59,
066,66.97,3.000000,1.234157,00:17:58,1.421318,00:01:02,
067,66.85,3.000000,1.234496,00:17:59,1.421026,00:01:01,
068,66.94,3.000000,1.233211,00:17:49,1.423442,00:01:02,
069,67.01,3.000000,1.231643,00:17:53,1.419627,00:01:02,
070,66.86,3.000000,1.230187,00:17:49,1.420312,00:01:02,
071,66.98,3.000000,1.229254,00:17:52,1.420333,00:01:02,
072,66.88,3.000000,1.228858,00:17:51,1.418630,00:01:03,
073,67.04,3.000000,1.227785,00:17:51,1.418507,00:01:03,
074,66.93,3.000000,1.227362,00:17:52,1.415514,00:01:05,
075,66.92,3.000000,1.226127,00:17:53,1.416385,00:01:03,
076,66.99,3.000000,1.227239,00:17:57,1.414993,00:01:02,
077,66.94,3.000000,1.225883,00:17:50,1.414391,00:01:03,
078,66.90,3.000000,1.223763,00:18:00,1.415483,00:01:02,
079,66.97,3.000000,1.225895,00:18:02,1.413350,00:01:02,
080,67.31,0.300000,1.206884,00:18:11,1.395638,00:01:02,
081,67.31,0.300000,1.205876,00:17:59,1.395721,00:01:02,
082,67.27,0.300000,1.202214,00:18:00,1.395928,00:01:02,
083,67.34,0.300000,1.201946,00:17:53,1.395867,00:01:02,
084,67.37,0.300000,1.202911,00:18:00,1.394823,00:01:01,
